topic_index,topic_title,topic_url,order,word,phonetic,example,note,definition_en
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,17,behind,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,18,by,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,19,directly,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,20,down,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,21,up,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,22,underground,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,23,among,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,24,into,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,25,onto,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,26,off,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,27,close,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,28,including,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,29,per,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,30,plus,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,31,till,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,32,toward,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,33,unlike,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,34,via,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,35,badly,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,36,without,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,37,backward,,,,
11,Adverbs and Prepositions,https://langeek.co/en/vocab/subcategory/148/learn,38,but,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,1,education,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,2,to educate,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,3,educational,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,4,educated,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,5,academic,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,6,assignment,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,7,classwork,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,8,campus,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,9,diploma,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,10,adult education,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,11,higher education,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,12,private,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,13,private school,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,14,kindergarten,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,15,grad,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,16,to graduate,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,17,undergraduate,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,18,graduation,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,19,degree,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,20,lecturer,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,21,pupil,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,22,period,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,23,to review,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,24,to attend,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,25,to drop out,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,26,to examine,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,27,exercise,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,28,examination,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,29,quiz,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,30,tuition,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,31,to [hit] the books,,,,
12,Education,https://langeek.co/en/vocab/subcategory/149/learn,32,genius,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,1,to afford,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,2,change,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,3,to charge,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,4,coin,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,5,currency,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,6,discount,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,7,inexpensive,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,8,mall,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,9,stall,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,10,to return,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,11,buyer,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,12,seller,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,13,shopper,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,14,product,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,15,goods,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,16,checkout,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,17,account,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,18,to owe,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,19,credit,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,20,debt,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,21,to donate,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,22,balance,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,23,expense,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,24,value,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,25,sum,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,26,total,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,27,bargain,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,28,tax,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,29,possession,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,30,to belong,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,31,saving,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,32,production,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,33,worth,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,34,cut,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,35,luxury,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,36,overpriced,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,37,penny,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,38,check,,,,
13,Money and Shopping,https://langeek.co/en/vocab/subcategory/150/learn,39,sale,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,1,costume,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,2,top,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,3,underpants,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,4,panties,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,5,bathing suit,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,6,hoodie,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,7,sweatshirt,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,8,overcoat,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,9,baggy,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,10,collar,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,11,sleeve,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,12,to dress,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,13,to fasten,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,14,to button,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,15,wool,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,16,in,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,17,fashionable,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,18,trendy,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,19,pattern,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,20,cloth,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,21,stripe,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,22,denim,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,23,cotton,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,24,leather,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,25,fur,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,26,backpack,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,27,to suit,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,28,bra,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,29,linen,,,,
14,Fashion,https://langeek.co/en/vocab/subcategory/151/learn,30,design,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,1,boxing,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,2,squash,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,3,horseback riding,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,4,pool,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,5,horse racing,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,6,goalkeeper,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,7,cyclist,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,8,golfer,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,9,soccer player,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,10,diver,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,11,captain,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,12,athletic,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,13,stadium,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,14,course,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,15,court,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,16,tournament,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,17,league,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,18,olympic,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,19,competitive,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,20,champion,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,21,final,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,22,half-time,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,23,to pass,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,24,racket,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,25,basket,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,26,save,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,27,opponent,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,28,referee,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,29,match,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,30,contest,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,31,result,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,32,catch,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,33,to disqualify,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,34,away game,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,35,home game,,,,
15,Sports and Players,https://langeek.co/en/vocab/subcategory/152/learn,36,Super Bowl,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,1,transportation,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,2,vehicle,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,3,yacht,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,4,aircraft,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,5,plane,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,6,jet,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,7,track,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,8,tunnel,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,9,destination,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,10,harbor,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,11,port,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,12,airfare,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,13,seat belt,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,14,to board,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,15,to access,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,16,to get in,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,17,to set out,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,18,to set off,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,19,to land,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,20,on board,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,21,first class,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,22,business class,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,23,economy class,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,24,connection,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,25,domestic,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,26,public,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,27,window seat,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,28,to commute,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,29,nonstop,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,30,to transport,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,31,turn,,,,
16,Transportation,https://langeek.co/en/vocab/subcategory/153/learn,32,to bike,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,1,sunrise,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,2,sunset,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,3,sunshine,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,4,shade,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,5,thunder,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,6,lightning,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,7,rainfall,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,8,snowfall,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,9,shower,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,10,rainstorm,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,11,snowstorm,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,12,rainwater,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,13,raindrop,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,14,snowflake,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,15,to pour,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,16,to flood,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,17,humid,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,18,damp,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,19,frozen,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,20,heat wave,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,21,fine,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,22,calm,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,23,hailstorm,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,24,icy,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,25,forecast,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,26,to set,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,27,to rise,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,28,to freeze,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,29,to melt,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,30,to shine,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,31,acid rain,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,32,sandstorm,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,33,windstorm,,,,
17,The Weather,https://langeek.co/en/vocab/subcategory/154/learn,34,bright,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,1,figure,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,2,beauty,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,3,attractiveness,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,4,stunning,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,5,gorgeous,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,6,ugliness,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,7,unattractive,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,8,chubby,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,9,overweight,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,10,obese,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,11,underweight,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,12,hairstyle,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,13,thick,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,14,to comb,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,15,haircut,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,16,to shave,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,17,hairy,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,18,gray-haired,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,19,fair,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,20,ginger,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,21,red,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,22,shiny,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,23,expression,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,24,pale,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,25,frown,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,26,grin,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,27,spot,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,28,freckle,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,29,well-dressed,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,30,race,,,,
18,Appearance,https://langeek.co/en/vocab/subcategory/155/learn,31,little,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,1,period,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,2,term,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,3,while,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,4,daytime,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,5,nighttime,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,6,daylight,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,7,midday,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,8,at times,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,9,continuous,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,10,continuously,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,11,ahead of time,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,12,late,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,13,to last,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,14,to take,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,15,punctual,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,16,throughout,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,17,sudden,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,18,regularly,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,19,regular,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,20,immediate,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,21,eventually,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,22,afterward,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,23,ago,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,24,all the time,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,25,far,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,26,hourly,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,27,instantly,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,28,present,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,29,past,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,30,future,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,31,already,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,32,currently,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,33,ever,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,34,forever,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,35,just,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,36,meanwhile,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,37,previously,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,38,away,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,39,near,,,,
19,Time,https://langeek.co/en/vocab/subcategory/156/learn,40,irregular,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,1,armpit,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,2,hip,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,3,temple,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,4,thumb,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,5,toenail,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,6,fingernail,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,7,joint,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,8,rib,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,9,sole,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,10,eyeball,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,11,to breathe,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,12,circulation,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,13,sense,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,14,sight,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,15,hearing,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,16,touch,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,17,smell,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,18,waist,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,19,taste,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,20,hormone,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,21,tissue,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,22,nerve,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,23,gesture,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,24,tear,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,25,blood sugar,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,26,kidney,,,,
20,The Human Body,https://langeek.co/en/vocab/subcategory/157/learn,27,lung,,,,
21,Games and Toys,https://langeek.co/en/vocab/subcategory/158/learn,1,dice,,,,
21,Games and Toys,https://langeek.co/en/vocab/subcategory/158/learn,2,tie,,,,
21,Games and Toys,https://langeek.co/en/vocab/subcategory/158/learn,3,to tie,,,,
21,Games and Toys,https://langeek.co/en/vocab/subcategory/158/learn,4,to cheat,,,,
21,Games and Toys,https://langeek.co/en/vocab/subcategory/158/learn,5,to go,,,,
21,Games and Toys,https://langeek.co/en/vocab/subcategory/158/learn,6,turn,,,,
21,Games and Toys,https://langeek.co/en/vocab/subcategory/158/learn,7,play,,,,
21,Games and Toys,https://langeek.co/en/vocab/subcategory/158/learn,8,chess,,,,
21,Games and Toys,https://langeek.co/en/vocab/subcategory/158/learn,9,crossword,,,,
21,Games and Toys,https://langeek.co/en/vocab/subcategory/158/learn,10,dollhouse,,,,
21,Games and Toys,https://langeek.co/en/vocab/subcategory/158/learn,11,winning,,,,
21,Games and Toys,https://langeek.co/en/vocab/subcategory/158/learn,12,puzzle,,,,
21,Games and Toys,https://langeek.co/en/vocab/subcategory/158/learn,13,trick,,,,
21,Games and Toys,https://langeek.co/en/vocab/subcategory/158/learn,14,move,,,,
